date,count,station_id,station_name,year,month,month_num,weekday,is_weekend
2025-09-10,1057,95507B2418805,Rotvollekra - sykkel,2025,September,9,Wednesday,FALSE
2025-09-11,874,95507B2418805,Rotvollekra - sykkel,2025,September,9,Thursday,FALSE
2025-09-12,774,95507B2418805,Rotvollekra - sykkel,2025,September,9,Friday,FALSE
2025-09-13,320,95507B2418805,Rotvollekra - sykkel,2025,September,9,Saturday,TRUE
2025-09-14,210,95507B2418805,Rotvollekra - sykkel,2025,September,9,Sunday,TRUE
2025-09-15,975,95507B2418805,Rotvollekra - sykkel,2025,September,9,Monday,FALSE
2025-09-16,1025,95507B2418805,Rotvollekra - sykkel,2025,September,9,Tuesday,FALSE
2025-09-17,737,95507B2418805,Rotvollekra - sykkel,2025,September,9,Wednesday,FALSE
2025-09-18,812,95507B2418805,Rotvollekra - sykkel,2025,September,9,Thursday,FALSE
2025-09-19,666,95507B2418805,Rotvollekra - sykkel,2025,September,9,Friday,FALSE
2025-09-20,199,95507B2418805,Rotvollekra - sykkel,2025,September,9,Saturday,TRUE
2025-09-21,99,95507B2418805,Rotvollekra - sykkel,2025,September,9,Sunday,TRUE
2025-09-22,632,95507B2418805,Rotvollekra - sykkel,2025,September,9,Monday,FALSE
2025-09-23,690,95507B2418805,Rotvollekra - sykkel,2025,September,9,Tuesday,FALSE
2025-09-24,756,95507B2418805,Rotvollekra - sykkel,2025,September,9,Wednesday,FALSE
2025-09-25,803,95507B2418805,Rotvollekra - sykkel,2025,September,9,Thursday,FALSE
2025-09-26,684,95507B2418805,Rotvollekra - sykkel,2025,September,9,Friday,FALSE
2025-09-27,295,95507B2418805,Rotvollekra - sykkel,2025,September,9,Saturday,TRUE
2025-09-28,217,95507B2418805,Rotvollekra - sykkel,2025,September,9,Sunday,TRUE
2025-09-29,930,95507B2418805,Rotvollekra - sykkel,2025,September,9,Monday,FALSE
2025-09-30,999,95507B2418805,Rotvollekra - sykkel,2025,September,9,Tuesday,FALSE
2025-10-01,898,95507B2418805,Rotvollekra - sykkel,2025,October,10,Wednesday,FALSE
2025-10-02,832,95507B2418805,Rotvollekra - sykkel,2025,October,10,Thursday,FALSE
2025-10-03,725,95507B2418805,Rotvollekra - sykkel,2025,October,10,Friday,FALSE
2025-10-04,65,95507B2418805,Rotvollekra - sykkel,2025,October,10,Saturday,TRUE
2025-10-05,202,95507B2418805,Rotvollekra - sykkel,2025,October,10,Sunday,TRUE
2025-10-06,687,95507B2418805,Rotvollekra - sykkel,2025,October,10,Monday,FALSE
2025-10-07,509,95507B2418805,Rotvollekra - sykkel,2025,October,10,Tuesday,FALSE
2025-10-08,580,95507B2418805,Rotvollekra - sykkel,2025,October,10,Wednesday,FALSE
2025-10-09,373,95507B2418805,Rotvollekra - sykkel,2025,October,10,Thursday,FALSE
2025-10-10,233,95507B2418805,Rotvollekra - sykkel,2025,October,10,Friday,FALSE
2025-10-11,102,95507B2418805,Rotvollekra - sykkel,2025,October,10,Saturday,TRUE
2025-10-12,92,95507B2418805,Rotvollekra - sykkel,2025,October,10,Sunday,TRUE
2025-10-13,622,95507B2418805,Rotvollekra - sykkel,2025,October,10,Monday,FALSE
2025-10-14,627,95507B2418805,Rotvollekra - sykkel,2025,October,10,Tuesday,FALSE
2025-10-15,597,95507B2418805,Rotvollekra - sykkel,2025,October,10,Wednesday,FALSE
2025-10-16,486,95507B2418805,Rotvollekra - sykkel,2025,October,10,Thursday,FALSE
2025-10-17,474,95507B2418805,Rotvollekra - sykkel,2025,October,10,Friday,FALSE
2025-10-18,168,95507B2418805,Rotvollekra - sykkel,2025,October,10,Saturday,TRUE
2025-10-19,117,95507B2418805,Rotvollekra - sykkel,2025,October,10,Sunday,TRUE
2025-10-20,713,95507B2418805,Rotvollekra - sykkel,2025,October,10,Monday,FALSE
2025-10-21,689,95507B2418805,Rotvollekra - sykkel,2025,October,10,Tuesday,FALSE
2025-10-22,686,95507B2418805,Rotvollekra - sykkel,2025,October,10,Wednesday,FALSE
2025-10-23,726,95507B2418805,Rotvollekra - sykkel,2025,October,10,Thursday,FALSE
2025-10-24,542,95507B2418805,Rotvollekra - sykkel,2025,October,10,Friday,FALSE
2025-10-25,176,95507B2418805,Rotvollekra - sykkel,2025,October,10,Saturday,TRUE
2025-10-26,72,95507B2418805,Rotvollekra - sykkel,2025,October,10,Sunday,TRUE
2025-10-27,633,95507B2418805,Rotvollekra - sykkel,2025,October,10,Monday,FALSE
2025-10-28,637,95507B2418805,Rotvollekra - sykkel,2025,October,10,Tuesday,FALSE
2025-10-29,638,95507B2418805,Rotvollekra - sykkel,2025,October,10,Wednesday,FALSE
2025-10-30,480,95507B2418805,Rotvollekra - sykkel,2025,October,10,Thursday,FALSE
2025-10-31,359,95507B2418805,Rotvollekra - sykkel,2025,October,10,Friday,FALSE
2025-11-01,167,95507B2418805,Rotvollekra - sykkel,2025,November,11,Saturday,TRUE
2025-11-02,145,95507B2418805,Rotvollekra - sykkel,2025,November,11,Sunday,TRUE
2025-11-03,707,95507B2418805,Rotvollekra - sykkel,2025,November,11,Monday,FALSE
2025-11-04,609,95507B2418805,Rotvollekra - sykkel,2025,November,11,Tuesday,FALSE
2025-11-05,584,95507B2418805,Rotvollekra - sykkel,2025,November,11,Wednesday,FALSE
2025-11-06,617,95507B2418805,Rotvollekra - sykkel,2025,November,11,Thursday,FALSE
2025-11-07,477,95507B2418805,Rotvollekra - sykkel,2025,November,11,Friday,FALSE
2025-11-08,147,95507B2418805,Rotvollekra - sykkel,2025,November,11,Saturday,TRUE
2025-11-09,116,95507B2418805,Rotvollekra - sykkel,2025,November,11,Sunday,TRUE
2025-11-10,613,95507B2418805,Rotvollekra - sykkel,2025,November,11,Monday,FALSE
2025-11-11,258,95507B2418805,Rotvollekra - sykkel,2025,November,11,Tuesday,FALSE
2024-11-11,704,03908B2426198,Svingbrua - sykkel,2024,November,11,Monday,FALSE
2024-11-12,729,03908B2426198,Svingbrua - sykkel,2024,November,11,Tuesday,FALSE
2024-11-13,679,03908B2426198,Svingbrua - sykkel,2024,November,11,Wednesday,FALSE
2024-11-14,646,03908B2426198,Svingbrua - sykkel,2024,November,11,Thursday,FALSE
2024-11-15,662,03908B2426198,Svingbrua - sykkel,2024,November,11,Friday,FALSE
2024-11-16,96,03908B2426198,Svingbrua - sykkel,2024,November,11,Saturday,TRUE
2024-11-17,135,03908B2426198,Svingbrua - sykkel,2024,November,11,Sunday,TRUE
2024-11-18,527,03908B2426198,Svingbrua - sykkel,2024,November,11,Monday,FALSE
2024-11-19,589,03908B2426198,Svingbrua - sykkel,2024,November,11,Tuesday,FALSE
2024-11-20,503,03908B2426198,Svingbrua - sykkel,2024,November,11,Wednesday,FALSE
2024-11-21,451,03908B2426198,Svingbrua - sykkel,2024,November,11,Thursday,FALSE
2024-11-22,379,03908B2426198,Svingbrua - sykkel,2024,November,11,Friday,FALSE
2024-11-23,63,03908B2426198,Svingbrua - sykkel,2024,November,11,Saturday,TRUE
2024-11-24,81,03908B2426198,Svingbrua - sykkel,2024,November,11,Sunday,TRUE
2024-11-25,525,03908B2426198,Svingbrua - sykkel,2024,November,11,Monday,FALSE
2024-11-26,521,03908B2426198,Svingbrua - sykkel,2024,November,11,Tuesday,FALSE
2024-11-27,517,03908B2426198,Svingbrua - sykkel,2024,November,11,Wednesday,FALSE
2024-11-28,497,03908B2426198,Svingbrua - sykkel,2024,November,11,Thursday,FALSE
2024-11-29,405,03908B2426198,Svingbrua - sykkel,2024,November,11,Friday,FALSE
2024-11-30,91,03908B2426198,Svingbrua - sykkel,2024,November,11,Saturday,TRUE
2024-12-01,134,03908B2426198,Svingbrua - sykkel,2024,December,12,Sunday,TRUE
2024-12-02,593,03908B2426198,Svingbrua - sykkel,2024,December,12,Monday,FALSE
2024-12-03,444,03908B2426198,Svingbrua - sykkel,2024,December,12,Tuesday,FALSE
2024-12-04,487,03908B2426198,Svingbrua - sykkel,2024,December,12,Wednesday,FALSE
2024-12-05,474,03908B2426198,Svingbrua - sykkel,2024,December,12,Thursday,FALSE
2024-12-06,440,03908B2426198,Svingbrua - sykkel,2024,December,12,Friday,FALSE
2024-12-07,100,03908B2426198,Svingbrua - sykkel,2024,December,12,Saturday,TRUE
2024-12-08,95,03908B2426198,Svingbrua - sykkel,2024,December,12,Sunday,TRUE
2024-12-09,556,03908B2426198,Svingbrua - sykkel,2024,December,12,Monday,FALSE
2024-12-10,491,03908B2426198,Svingbrua - sykkel,2024,December,12,Tuesday,FALSE
2024-12-11,474,03908B2426198,Svingbrua - sykkel,2024,December,12,Wednesday,FALSE
2024-12-12,524,03908B2426198,Svingbrua - sykkel,2024,December,12,Thursday,FALSE
2024-12-13,393,03908B2426198,Svingbrua - sykkel,2024,December,12,Friday,FALSE
2024-12-14,97,03908B2426198,Svingbrua - sykkel,2024,December,12,Saturday,TRUE
2024-12-15,53,03908B2426198,Svingbrua - sykkel,2024,December,12,Sunday,TRUE
2024-12-16,347,03908B2426198,Svingbrua - sykkel,2024,December,12,Monday,FALSE
2024-12-17,424,03908B2426198,Svingbrua - sykkel,2024,December,12,Tuesday,FALSE
2024-12-18,442,03908B2426198,Svingbrua - sykkel,2024,December,12,Wednesday,FALSE
2024-12-19,400,03908B2426198,Svingbrua - sykkel,2024,December,12,Thursday,FALSE
2024-12-20,299,03908B2426198,Svingbrua - sykkel,2024,December,12,Friday,FALSE
2024-12-21,70,03908B2426198,Svingbrua - sykkel,2024,December,12,Saturday,TRUE
2024-12-22,53,03908B2426198,Svingbrua - sykkel,2024,December,12,Sunday,TRUE
2024-12-23,79,03908B2426198,Svingbrua - sykkel,2024,December,12,Monday,FALSE
2024-12-24,25,03908B2426198,Svingbrua - sykkel,2024,December,12,Tuesday,FALSE
2024-12-25,15,03908B2426198,Svingbrua - sykkel,2024,December,12,Wednesday,FALSE
2024-12-26,87,03908B2426198,Svingbrua - sykkel,2024,December,12,Thursday,FALSE
2024-12-27,98,03908B2426198,Svingbrua - sykkel,2024,December,12,Friday,FALSE
2024-12-28,65,03908B2426198,Svingbrua - sykkel,2024,December,12,Saturday,TRUE
2024-12-29,55,03908B2426198,Svingbrua - sykkel,2024,December,12,Sunday,TRUE
2024-12-30,35,03908B2426198,Svingbrua - sykkel,2024,December,12,Monday,FALSE
2024-12-31,28,03908B2426198,Svingbrua - sykkel,2024,December,12,Tuesday,FALSE
2025-01-01,20,03908B2426198,Svingbrua - sykkel,2025,January,1,Wednesday,FALSE
2025-01-02,139,03908B2426198,Svingbrua - sykkel,2025,January,1,Thursday,FALSE
2025-01-03,42,03908B2426198,Svingbrua - sykkel,2025,January,1,Friday,FALSE
2025-01-04,13,03908B2426198,Svingbrua - sykkel,2025,January,1,Saturday,TRUE
2025-01-05,29,03908B2426198,Svingbrua - sykkel,2025,January,1,Sunday,TRUE
2025-01-06,363,03908B2426198,Svingbrua - sykkel,2025,January,1,Monday,FALSE
2025-01-07,371,03908B2426198,Svingbrua - sykkel,2025,January,1,Tuesday,FALSE
2025-01-08,346,03908B2426198,Svingbrua - sykkel,2025,January,1,Wednesday,FALSE
2025-01-09,383,03908B2426198,Svingbrua - sykkel,2025,January,1,Thursday,FALSE
2025-01-10,355,03908B2426198,Svingbrua - sykkel,2025,January,1,Friday,FALSE
2025-01-11,61,03908B2426198,Svingbrua - sykkel,2025,January,1,Saturday,TRUE
2025-01-12,57,03908B2426198,Svingbrua - sykkel,2025,January,1,Sunday,TRUE
2025-01-13,439,03908B2426198,Svingbrua - sykkel,2025,January,1,Monday,FALSE
2025-01-14,438,03908B2426198,Svingbrua - sykkel,2025,January,1,Tuesday,FALSE
2025-01-15,481,03908B2426198,Svingbrua - sykkel,2025,January,1,Wednesday,FALSE
2025-01-16,551,03908B2426198,Svingbrua - sykkel,2025,January,1,Thursday,FALSE
2025-01-17,465,03908B2426198,Svingbrua - sykkel,2025,January,1,Friday,FALSE
2025-01-18,121,03908B2426198,Svingbrua - sykkel,2025,January,1,Saturday,TRUE
2025-01-19,152,03908B2426198,Svingbrua - sykkel,2025,January,1,Sunday,TRUE
2025-01-20,565,03908B2426198,Svingbrua - sykkel,2025,January,1,Monday,FALSE
2025-01-21,566,03908B2426198,Svingbrua - sykkel,2025,January,1,Tuesday,FALSE
2025-01-22,474,03908B2426198,Svingbrua - sykkel,2025,January,1,Wednesday,FALSE
2025-01-23,483,03908B2426198,Svingbrua - sykkel,2025,January,1,Thursday,FALSE
2025-01-24,403,03908B2426198,Svingbrua - sykkel,2025,January,1,Friday,FALSE
2025-01-25,113,03908B2426198,Svingbrua - sykkel,2025,January,1,Saturday,TRUE
2025-01-26,157,03908B2426198,Svingbrua - sykkel,2025,January,1,Sunday,TRUE
2025-01-27,618,03908B2426198,Svingbrua - sykkel,2025,January,1,Monday,FALSE
2025-01-28,543,03908B2426198,Svingbrua - sykkel,2025,January,1,Tuesday,FALSE
2025-01-29,597,03908B2426198,Svingbrua - sykkel,2025,January,1,Wednesday,FALSE
2025-01-30,526,03908B2426198,Svingbrua - sykkel,2025,January,1,Thursday,FALSE
2025-01-31,366,03908B2426198,Svingbrua - sykkel,2025,January,1,Friday,FALSE
2025-02-01,91,03908B2426198,Svingbrua - sykkel,2025,February,2,Saturday,TRUE
2025-02-02,105,03908B2426198,Svingbrua - sykkel,2025,February,2,Sunday,TRUE
2025-02-03,566,03908B2426198,Svingbrua - sykkel,2025,February,2,Monday,FALSE
2025-02-04,504,03908B2426198,Svingbrua - sykkel,2025,February,2,Tuesday,FALSE
2025-02-05,551,03908B2426198,Svingbrua - sykkel,2025,February,2,Wednesday,FALSE
2025-02-06,556,03908B2426198,Svingbrua - sykkel,2025,February,2,Thursday,FALSE
2025-02-07,507,03908B2426198,Svingbrua - sykkel,2025,February,2,Friday,FALSE
2025-02-08,99,03908B2426198,Svingbrua - sykkel,2025,February,2,Saturday,TRUE
2025-02-09,97,03908B2426198,Svingbrua - sykkel,2025,February,2,Sunday,TRUE
2025-02-10,587,03908B2426198,Svingbrua - sykkel,2025,February,2,Monday,FALSE
2025-02-11,602,03908B2426198,Svingbrua - sykkel,2025,February,2,Tuesday,FALSE
2025-02-12,522,03908B2426198,Svingbrua - sykkel,2025,February,2,Wednesday,FALSE
2025-02-13,525,03908B2426198,Svingbrua - sykkel,2025,February,2,Thursday,FALSE
2025-02-14,443,03908B2426198,Svingbrua - sykkel,2025,February,2,Friday,FALSE
2025-02-15,87,03908B2426198,Svingbrua - sykkel,2025,February,2,Saturday,TRUE
2025-02-16,48,03908B2426198,Svingbrua - sykkel,2025,February,2,Sunday,TRUE
2025-02-17,416,03908B2426198,Svingbrua - sykkel,2025,February,2,Monday,FALSE
2025-02-18,420,03908B2426198,Svingbrua - sykkel,2025,February,2,Tuesday,FALSE
2025-02-19,468,03908B2426198,Svingbrua - sykkel,2025,February,2,Wednesday,FALSE
2025-02-20,473,03908B2426198,Svingbrua - sykkel,2025,February,2,Thursday,FALSE
2025-02-21,420,03908B2426198,Svingbrua - sykkel,2025,February,2,Friday,FALSE
2025-02-22,114,03908B2426198,Svingbrua - sykkel,2025,February,2,Saturday,TRUE
2025-02-23,187,03908B2426198,Svingbrua - sykkel,2025,February,2,Sunday,TRUE
2025-02-24,607,03908B2426198,Svingbrua - sykkel,2025,February,2,Monday,FALSE
2025-02-25,656,03908B2426198,Svingbrua - sykkel,2025,February,2,Tuesday,FALSE
2025-02-26,627,03908B2426198,Svingbrua - sykkel,2025,February,2,Wednesday,FALSE
2025-02-27,606,03908B2426198,Svingbrua - sykkel,2025,February,2,Thursday,FALSE
2025-02-28,503,03908B2426198,Svingbrua - sykkel,2025,February,2,Friday,FALSE
2025-03-01,170,03908B2426198,Svingbrua - sykkel,2025,March,3,Saturday,TRUE
2025-03-02,63,03908B2426198,Svingbrua - sykkel,2025,March,3,Sunday,TRUE
2025-03-03,459,03908B2426198,Svingbrua - sykkel,2025,March,3,Monday,FALSE
2025-03-04,403,03908B2426198,Svingbrua - sykkel,2025,March,3,Tuesday,FALSE
2025-03-05,375,03908B2426198,Svingbrua - sykkel,2025,March,3,Wednesday,FALSE
2025-03-06,276,03908B2426198,Svingbrua - sykkel,2025,March,3,Thursday,FALSE
2025-03-07,388,03908B2426198,Svingbrua - sykkel,2025,March,3,Friday,FALSE
2025-03-08,194,03908B2426198,Svingbrua - sykkel,2025,March,3,Saturday,TRUE
2025-03-09,137,03908B2426198,Svingbrua - sykkel,2025,March,3,Sunday,TRUE
2025-03-10,760,03908B2426198,Svingbrua - sykkel,2025,March,3,Monday,FALSE
2025-03-11,700,03908B2426198,Svingbrua - sykkel,2025,March,3,Tuesday,FALSE
2025-03-12,734,03908B2426198,Svingbrua - sykkel,2025,March,3,Wednesday,FALSE
2025-03-13,583,03908B2426198,Svingbrua - sykkel,2025,March,3,Thursday,FALSE
2025-03-14,392,03908B2426198,Svingbrua - sykkel,2025,March,3,Friday,FALSE
2025-03-15,72,03908B2426198,Svingbrua - sykkel,2025,March,3,Saturday,TRUE
2025-03-16,58,03908B2426198,Svingbrua - sykkel,2025,March,3,Sunday,TRUE
2025-03-17,425,03908B2426198,Svingbrua - sykkel,2025,March,3,Monday,FALSE
2025-03-18,494,03908B2426198,Svingbrua - sykkel,2025,March,3,Tuesday,FALSE
2025-03-19,526,03908B2426198,Svingbrua - sykkel,2025,March,3,Wednesday,FALSE
2025-03-20,621,03908B2426198,Svingbrua - sykkel,2025,March,3,Thursday,FALSE
2025-03-21,630,03908B2426198,Svingbrua - sykkel,2025,March,3,Friday,FALSE
2025-03-22,417,03908B2426198,Svingbrua - sykkel,2025,March,3,Saturday,TRUE
2025-03-23,556,03908B2426198,Svingbrua - sykkel,2025,March,3,Sunday,TRUE
2025-03-24,661,03908B2426198,Svingbrua - sykkel,2025,March,3,Monday,FALSE
2025-03-25,664,03908B2426198,Svingbrua - sykkel,2025,March,3,Tuesday,FALSE
2025-03-26,622,03908B2426198,Svingbrua - sykkel,2025,March,3,Wednesday,FALSE
2025-03-27,660,03908B2426198,Svingbrua - sykkel,2025,March,3,Thursday,FALSE
2025-03-28,667,03908B2426198,Svingbrua - sykkel,2025,March,3,Friday,FALSE
2025-03-29,329,03908B2426198,Svingbrua - sykkel,2025,March,3,Saturday,TRUE
2025-03-30,312,03908B2426198,Svingbrua - sykkel,2025,March,3,Sunday,TRUE
2025-03-31,793,03908B2426198,Svingbrua - sykkel,2025,March,3,Monday,FALSE
2025-04-01,758,03908B2426198,Svingbrua - sykkel,2025,April,4,Tuesday,FALSE
2025-04-02,1248,03908B2426198,Svingbrua - sykkel,2025,April,4,Wednesday,FALSE
2025-04-03,719,03908B2426198,Svingbrua - sykkel,2025,April,4,Thursday,FALSE
2025-04-04,549,03908B2426198,Svingbrua - sykkel,2025,April,4,Friday,FALSE
2025-04-05,232,03908B2426198,Svingbrua - sykkel,2025,April,4,Saturday,TRUE
2025-04-06,228,03908B2426198,Svingbrua - sykkel,2025,April,4,Sunday,TRUE
2025-04-07,871,03908B2426198,Svingbrua - sykkel,2025,April,4,Monday,FALSE
2025-04-08,826,03908B2426198,Svingbrua - sykkel,2025,April,4,Tuesday,FALSE
2025-04-09,709,03908B2426198,Svingbrua - sykkel,2025,April,4,Wednesday,FALSE
2025-04-10,472,03908B2426198,Svingbrua - sykkel,2025,April,4,Thursday,FALSE
2025-04-11,443,03908B2426198,Svingbrua - sykkel,2025,April,4,Friday,FALSE
2025-04-12,174,03908B2426198,Svingbrua - sykkel,2025,April,4,Saturday,TRUE
2025-04-13,455,03908B2426198,Svingbrua - sykkel,2025,April,4,Sunday,TRUE
2025-04-14,344,03908B2426198,Svingbrua - sykkel,2025,April,4,Monday,FALSE
2025-04-15,474,03908B2426198,Svingbrua - sykkel,2025,April,4,Tuesday,FALSE
2025-04-16,305,03908B2426198,Svingbrua - sykkel,2025,April,4,Wednesday,FALSE
2025-04-17,270,03908B2426198,Svingbrua - sykkel,2025,April,4,Thursday,FALSE
2025-04-18,295,03908B2426198,Svingbrua - sykkel,2025,April,4,Friday,FALSE
2025-04-19,197,03908B2426198,Svingbrua - sykkel,2025,April,4,Saturday,TRUE
2025-04-20,463,03908B2426198,Svingbrua - sykkel,2025,April,4,Sunday,TRUE
2025-04-21,466,03908B2426198,Svingbrua - sykkel,2025,April,4,Monday,FALSE
2025-04-22,856,03908B2426198,Svingbrua - sykkel,2025,April,4,Tuesday,FALSE
2025-04-23,1209,03908B2426198,Svingbrua - sykkel,2025,April,4,Wednesday,FALSE
2025-04-24,1010,03908B2426198,Svingbrua - sykkel,2025,April,4,Thursday,FALSE
2025-04-25,955,03908B2426198,Svingbrua - sykkel,2025,April,4,Friday,FALSE
2025-04-26,538,03908B2426198,Svingbrua - sykkel,2025,April,4,Saturday,TRUE
2025-04-27,449,03908B2426198,Svingbrua - sykkel,2025,April,4,Sunday,TRUE
2025-04-28,742,03908B2426198,Svingbrua - sykkel,2025,April,4,Monday,FALSE
2025-04-29,788,03908B2426198,Svingbrua - sykkel,2025,April,4,Tuesday,FALSE
2025-04-30,860,03908B2426198,Svingbrua - sykkel,2025,April,4,Wednesday,FALSE
2025-05-01,300,03908B2426198,Svingbrua - sykkel,2025,May,5,Thursday,FALSE
2025-05-02,470,03908B2426198,Svingbrua - sykkel,2025,May,5,Friday,FALSE
2025-05-03,287,03908B2426198,Svingbrua - sykkel,2025,May,5,Saturday,TRUE
2025-05-04,410,03908B2426198,Svingbrua - sykkel,2025,May,5,Sunday,TRUE
2025-05-05,778,03908B2426198,Svingbrua - sykkel,2025,May,5,Monday,FALSE
2025-05-06,960,03908B2426198,Svingbrua - sykkel,2025,May,5,Tuesday,FALSE
2025-05-07,1038,03908B2426198,Svingbrua - sykkel,2025,May,5,Wednesday,FALSE
2025-05-08,818,03908B2426198,Svingbrua - sykkel,2025,May,5,Thursday,FALSE
2025-05-09,934,03908B2426198,Svingbrua - sykkel,2025,May,5,Friday,FALSE
2025-05-10,612,03908B2426198,Svingbrua - sykkel,2025,May,5,Saturday,TRUE
2025-05-11,1008,03908B2426198,Svingbrua - sykkel,2025,May,5,Sunday,TRUE
2025-05-12,1268,03908B2426198,Svingbrua - sykkel,2025,May,5,Monday,FALSE
2025-05-13,1085,03908B2426198,Svingbrua - sykkel,2025,May,5,Tuesday,FALSE
2025-05-14,940,03908B2426198,Svingbrua - sykkel,2025,May,5,Wednesday,FALSE
2025-05-15,1042,03908B2426198,Svingbrua - sykkel,2025,May,5,Thursday,FALSE
2025-05-16,966,03908B2426198,Svingbrua - sykkel,2025,May,5,Friday,FALSE
2025-05-17,238,03908B2426198,Svingbrua - sykkel,2025,May,5,Saturday,TRUE
2025-05-18,1003,03908B2426198,Svingbrua - sykkel,2025,May,5,Sunday,TRUE
2025-05-19,1335,03908B2426198,Svingbrua - sykkel,2025,May,5,Monday,FALSE
2025-05-20,1204,03908B2426198,Svingbrua - sykkel,2025,May,5,Tuesday,FALSE
2025-05-21,881,03908B2426198,Svingbrua - sykkel,2025,May,5,Wednesday,FALSE
2025-05-22,1117,03908B2426198,Svingbrua - sykkel,2025,May,5,Thursday,FALSE
2025-05-23,928,03908B2426198,Svingbrua - sykkel,2025,May,5,Friday,FALSE
2025-05-24,273,03908B2426198,Svingbrua - sykkel,2025,May,5,Saturday,TRUE
2025-05-25,746,03908B2426198,Svingbrua - sykkel,2025,May,5,Sunday,TRUE
2025-05-26,935,03908B2426198,Svingbrua - sykkel,2025,May,5,Monday,FALSE
2025-05-27,1311,03908B2426198,Svingbrua - sykkel,2025,May,5,Tuesday,FALSE
2025-05-28,1070,03908B2426198,Svingbrua - sykkel,2025,May,5,Wednesday,FALSE
2025-05-29,597,03908B2426198,Svingbrua - sykkel,2025,May,5,Thursday,FALSE
2025-05-30,463,03908B2426198,Svingbrua - sykkel,2025,May,5,Friday,FALSE
2025-05-31,414,03908B2426198,Svingbrua - sykkel,2025,May,5,Saturday,TRUE
2025-06-01,366,03908B2426198,Svingbrua - sykkel,2025,June,6,Sunday,TRUE
2025-06-02,1063,03908B2426198,Svingbrua - sykkel,2025,June,6,Monday,FALSE
2025-06-03,1575,03908B2426198,Svingbrua - sykkel,2025,June,6,Tuesday,FALSE
2025-06-04,1289,03908B2426198,Svingbrua - sykkel,2025,June,6,Wednesday,FALSE
2025-06-05,1429,03908B2426198,Svingbrua - sykkel,2025,June,6,Thursday,FALSE
2025-06-06,1053,03908B2426198,Svingbrua - sykkel,2025,June,6,Friday,FALSE
2025-06-07,470,03908B2426198,Svingbrua - sykkel,2025,June,6,Saturday,TRUE
2025-06-08,647,03908B2426198,Svingbrua - sykkel,2025,June,6,Sunday,TRUE
2025-06-09,457,03908B2426198,Svingbrua - sykkel,2025,June,6,Monday,FALSE
2025-06-10,1130,03908B2426198,Svingbrua - sykkel,2025,June,6,Tuesday,FALSE
2025-06-11,1164,03908B2426198,Svingbrua - sykkel,2025,June,6,Wednesday,FALSE
2025-06-12,1430,03908B2426198,Svingbrua - sykkel,2025,June,6,Thursday,FALSE
2025-06-13,1365,03908B2426198,Svingbrua - sykkel,2025,June,6,Friday,FALSE
